token1,token2,token3,token4,token5,target
177,48,5,33,41,39
48,5,33,41,39,2249
5,33,41,39,2249,270
33,41,39,2249,270,488
41,39,2249,270,488,2
39,2249,270,488,2,200
2249,270,488,2,200,280
270,488,2,200,280,30
488,2,200,280,30,2250
2,200,280,30,2250,153
200,280,30,2250,153,11
280,30,2250,153,11,185
30,2250,153,11,185,32
2250,153,11,185,32,628
153,11,185,32,628,55
11,185,32,628,55,20
185,32,628,55,20,454
32,628,55,20,454,43
628,55,20,454,43,132
55,20,454,43,132,244
20,454,43,132,244,474
454,43,132,244,474,355
43,132,244,474,355,4
132,244,474,355,4,19
244,474,355,4,19,10
474,355,4,19,10,389
355,4,19,10,389,324
4,19,10,389,324,375
19,10,389,324,375,4
10,389,324,375,4,346
389,324,375,4,346,9
324,375,4,346,9,24
375,4,346,9,24,2251
4,346,9,24,2251,37
346,9,24,2251,37,393
9,24,2251,37,393,538
24,2251,37,393,538,116
2251,37,393,538,116,4
37,393,538,116,4,1
393,538,116,4,1,546
538,116,4,1,546,94
116,4,1,546,94,14
4,1,546,94,14,225
1,546,94,14,225,2252
546,94,14,225,2252,40
94,14,225,2252,40,30
14,225,2252,40,30,24
225,2252,40,30,24,29
2252,40,30,24,29,5
40,30,24,29,5,48
30,24,29,5,48,50
24,29,5,48,50,40
29,5,48,50,40,30
5,48,50,40,30,2253
48,50,40,30,2253,495
50,40,30,2253,495,24
40,30,2253,495,24,278
30,2253,495,24,278,282
2253,495,24,278,282,885
495,24,278,282,885,40
24,278,282,885,40,133
278,282,885,40,133,22
282,885,40,133,22,862
885,40,133,22,862,5
40,133,22,862,5,40
133,22,862,5,40,133
22,862,5,40,133,22
862,5,40,133,22,427
5,40,133,22,427,28
40,133,22,427,28,1
133,22,427,28,1,2254
22,427,28,1,2254,5
427,28,1,2254,5,115
28,1,2254,5,115,16
1,2254,5,115,16,234
2254,5,115,16,234,1243
5,115,16,234,1243,43
115,16,234,1243,43,9
16,234,1243,43,9,107
234,1243,43,9,107,474
1243,43,9,107,474,11
43,9,107,474,11,123
9,107,474,11,123,150
107,474,11,123,150,10
474,11,123,150,10,40
11,123,150,10,40,2255
123,150,10,40,2255,538
150,10,40,2255,538,6
10,40,2255,538,6,534
40,2255,538,6,534,259
2255,538,6,534,259,3
538,6,534,259,3,1228
6,534,259,3,1228,53
534,259,3,1228,53,1
259,3,1228,53,1,142
3,1228,53,1,142,6
1228,53,1,142,6,37
53,1,142,6,37,131
1,142,6,37,131,3
142,6,37,131,3,138
6,37,131,3,138,63
37,131,3,138,63,15
131,3,138,63,15,1
3,138,63,15,1,322
138,63,15,1,322,5
63,15,1,322,5,264
15,1,322,5,264,102
1,322,5,264,102,21
322,5,264,102,21,516
5,264,102,21,516,259
264,102,21,516,259,12
102,21,516,259,12,120
21,516,259,12,120,7
516,259,12,120,7,297
259,12,120,7,297,1
12,120,7,297,1,2256
120,7,297,1,2256,110
7,297,1,2256,110,880
297,1,2256,110,880,881
1,2256,110,880,881,7
2256,110,880,881,7,1339
110,880,881,7,1339,15
880,881,7,1339,15,305
881,7,1339,15,305,8
7,1339,15,305,8,2
1339,15,305,8,2,240
15,305,8,2,240,1340
305,8,2,240,1340,912
8,2,240,1340,912,22
2,240,1340,912,22,14
240,1340,912,22,14,238
1340,912,22,14,238,1030
912,22,14,238,1030,52
22,14,238,1030,52,1
14,238,1030,52,1,122
238,1030,52,1,122,109
1030,52,1,122,109,2257
52,1,122,109,2257,741
1,122,109,2257,741,12
122,109,2257,741,12,1
109,2257,741,12,1,243
2257,741,12,1,243,7
741,12,1,243,7,132
12,1,243,7,132,107
1,243,7,132,107,149
243,7,132,107,149,332
7,132,107,149,332,391
132,107,149,332,391,113
107,149,332,391,113,61
149,332,391,113,61,184
332,391,113,61,184,9
391,113,61,184,9,1341
113,61,184,9,1341,124
61,184,9,1341,124,65
184,9,1341,124,65,9
9,1341,124,65,9,567
1341,124,65,9,567,2258
124,65,9,567,2258,14
65,9,567,2258,14,39
9,567,2258,14,39,2259
567,2258,14,39,2259,35
2258,14,39,2259,35,7
14,39,2259,35,7,2
39,2259,35,7,2,157
2259,35,7,2,157,2260
35,7,2,157,2260,113
7,2,157,2260,113,14
2,157,2260,113,14,238
157,2260,113,14,238,298
2260,113,14,238,298,2
113,14,238,298,2,2261
14,238,298,2,2261,16
238,298,2,2261,16,22
298,2,2261,16,22,14
2,2261,16,22,14,2262
2261,16,22,14,2262,17
16,22,14,2262,17,134
22,14,2262,17,134,30
14,2262,17,134,30,2
2262,17,134,30,2,650
17,134,30,2,650,399
134,30,2,650,399,1342
30,2,650,399,1342,113
2,650,399,1342,113,7
650,399,1342,113,7,31
399,1342,113,7,31,15
1342,113,7,31,15,2
113,7,31,15,2,2263
7,31,15,2,2263,25
31,15,2,2263,25,1
15,2,2263,25,1,477
2,2263,25,1,477,28
2263,25,1,477,28,491
25,1,477,28,491,181
1,477,28,491,181,22
477,28,491,181,22,14
28,491,181,22,14,138
491,181,22,14,138,15
181,22,14,138,15,11
22,14,138,15,11,205
14,138,15,11,205,2264
138,15,11,205,2264,42
15,11,205,2264,42,330
11,205,2264,42,330,8
205,2264,42,330,8,304
2264,42,330,8,304,26
42,330,8,304,26,42
330,8,304,26,42,1
8,304,26,42,1,123
304,26,42,1,123,115
26,42,1,123,115,12
42,1,123,115,12,1
1,123,115,12,1,131
123,115,12,1,131,16
115,12,1,131,16,59
12,1,131,16,59,18
1,131,16,59,18,98
131,16,59,18,98,483
16,59,18,98,483,77
59,18,98,483,77,39
18,98,483,77,39,1343
98,483,77,39,1343,53
483,77,39,1343,53,950
77,39,1343,53,950,100
39,1343,53,950,100,1
1343,53,950,100,1,489
53,950,100,1,489,8
950,100,1,489,8,22
100,1,489,8,22,2265
1,489,8,22,2265,17
489,8,22,2265,17,9
8,22,2265,17,9,272
22,2265,17,9,272,33
2265,17,9,272,33,175
17,9,272,33,175,213
9,272,33,175,213,21
272,33,175,213,21,12
33,175,213,21,12,2266
175,213,21,12,2266,718
213,21,12,2266,718,16
21,12,2266,718,16,2267
12,2266,718,16,2267,21
2266,718,16,2267,21,78
718,16,2267,21,78,34
16,2267,21,78,34,4
2267,21,78,34,4,10
21,78,34,4,10,2268
78,34,4,10,2268,5
34,4,10,2268,5,951
4,10,2268,5,951,34
10,2268,5,951,34,15
2268,5,951,34,15,1
5,951,34,15,1,322
951,34,15,1,322,799
34,15,1,322,799,61
15,1,322,799,61,41
1,322,799,61,41,700
322,799,61,41,700,125
799,61,41,700,125,6
61,41,700,125,6,32
41,700,125,6,32,31
700,125,6,32,31,120
125,6,32,31,120,289
6,32,31,120,289,61
32,31,120,289,61,327
31,120,289,61,327,32
120,289,61,327,32,38
289,61,327,32,38,12
61,327,32,38,12,9
327,32,38,12,9,142
32,38,12,9,142,25
38,12,9,142,25,16
12,9,142,25,16,84
9,142,25,16,84,173
142,25,16,84,173,31
25,16,84,173,31,120
16,84,173,31,120,277
84,173,31,120,277,11
173,31,120,277,11,122
31,120,277,11,122,214
120,277,11,122,214,17
277,11,122,214,17,713
11,122,214,17,713,301
122,214,17,713,301,7
214,17,713,301,7,327
17,713,301,7,327,1206
713,301,7,327,1206,22
301,7,327,1206,22,7
7,327,1206,22,7,12
327,1206,22,7,12,1280
1206,22,7,12,1280,61
22,7,12,1280,61,1279
7,12,1280,61,1279,2269
12,1280,61,1279,2269,9
1280,61,1279,2269,9,372
61,1279,2269,9,372,25
1279,2269,9,372,25,9
2269,9,372,25,9,428
9,372,25,9,428,429
372,25,9,428,429,39
25,9,428,429,39,1299
9,428,429,39,1299,15
428,429,39,1299,15,2270
429,39,1299,15,2270,1177
39,1299,15,2270,1177,9
1299,15,2270,1177,9,272
15,2270,1177,9,272,5
2270,1177,9,272,5,2271
1177,9,272,5,2271,9
9,272,5,2271,9,2272
272,5,2271,9,2272,124
5,2271,9,2272,124,1
2271,9,2272,124,1,2273
9,2272,124,1,2273,701
2272,124,1,2273,701,5
124,1,2273,701,5,3
1,2273,701,5,3,119
2273,701,5,3,119,44
701,5,3,119,44,41
5,3,119,44,41,9
3,119,44,41,9,131
119,44,41,9,131,38
44,41,9,131,38,10
41,9,131,38,10,7
9,131,38,10,7,759
131,38,10,7,759,56
38,10,7,759,56,37
10,7,759,56,37,88
7,759,56,37,88,799
759,56,37,88,799,5
56,37,88,799,5,2274
37,88,799,5,2274,1283
88,799,5,2274,1283,61
799,5,2274,1283,61,487
5,2274,1283,61,487,1
2274,1283,61,487,1,84
1283,61,487,1,84,12
61,487,1,84,12,1
487,1,84,12,1,421
1,84,12,1,421,24
84,12,1,421,24,29
12,1,421,24,29,5
1,421,24,29,5,48
421,24,29,5,48,50
24,29,5,48,50,427
29,5,48,50,427,108
5,48,50,427,108,17
48,50,427,108,17,509
50,427,108,17,509,205
427,108,17,509,205,1344
108,17,509,205,1344,65
17,509,205,1344,65,1
509,205,1344,65,1,336
205,1344,65,1,336,384
1344,65,1,336,384,24
65,1,336,384,24,29
1,336,384,24,29,69
336,384,24,29,69,139
384,24,29,69,139,6
24,29,69,139,6,32
29,69,139,6,32,202
69,139,6,32,202,6
139,6,32,202,6,32
6,32,202,6,32,628
32,202,6,32,628,6
202,6,32,628,6,10
6,32,628,6,10,99
32,628,6,10,99,22
628,6,10,99,22,105
6,10,99,22,105,5
10,99,22,105,5,78
99,22,105,5,78,11
22,105,5,78,11,26
105,5,78,11,26,247
5,78,11,26,247,21
78,11,26,247,21,2275
11,26,247,21,2275,115
26,247,21,2275,115,25
247,21,2275,115,25,9
21,2275,115,25,9,428
2275,115,25,9,428,429
115,25,9,428,429,28
25,9,428,429,28,1
9,428,429,28,1,118
428,429,28,1,118,63
429,28,1,118,63,1
28,1,118,63,1,421
1,118,63,1,421,80
118,63,1,421,80,3
63,1,421,80,3,343
1,421,80,3,343,719
421,80,3,343,719,242
80,3,343,719,242,40
3,343,719,242,40,2276
343,719,242,40,2276,430
719,242,40,2276,430,85
242,40,2276,430,85,1
40,2276,430,85,1,2277
2276,430,85,1,2277,474
430,85,1,2277,474,940
85,1,2277,474,940,210
1,2277,474,940,210,180
2277,474,940,210,180,2278
474,940,210,180,2278,25
940,210,180,2278,25,2
210,180,2278,25,2,2279
180,2278,25,2,2279,696
2278,25,2,2279,696,24
25,2,2279,696,24,29
2,2279,696,24,29,506
2279,696,24,29,506,53
696,24,29,506,53,9
24,29,506,53,9,902
29,506,53,9,902,5
506,53,9,902,5,580
53,9,902,5,580,63
9,902,5,580,63,1
902,5,580,63,1,421
5,580,63,1,421,10
580,63,1,421,10,127
63,1,421,10,127,191
1,421,10,127,191,21
421,10,127,191,21,24
10,127,191,21,24,29
127,191,21,24,29,14
191,21,24,29,14,6
21,24,29,14,6,2280
24,29,14,6,2280,22
29,14,6,2280,22,6
14,6,2280,22,6,1
6,2280,22,6,1,621
2280,22,6,1,621,6
22,6,1,621,6,78
6,1,621,6,78,1
1,621,6,78,1,84
621,6,78,1,84,53
6,78,1,84,53,21
78,1,84,53,21,113
1,84,53,21,113,7
84,53,21,113,7,99
53,21,113,7,99,687
21,113,7,99,687,68
113,7,99,687,68,1
7,99,687,68,1,383
99,687,68,1,383,16
687,68,1,383,16,10
68,1,383,16,10,14
1,383,16,10,14,1217
383,16,10,14,1217,24
16,10,14,1217,24,29
10,14,1217,24,29,102
14,1217,24,29,102,1
1217,24,29,102,1,593
24,29,102,1,593,53
29,102,1,593,53,191
102,1,593,53,191,216
1,593,53,191,216,2
593,53,191,216,2,854
53,191,216,2,854,8
191,216,2,854,8,1345
216,2,854,8,1345,2281
2,854,8,1345,2281,12
854,8,1345,2281,12,113
8,1345,2281,12,113,301
1345,2281,12,113,301,66
2281,12,113,301,66,573
12,113,301,66,573,2
113,301,66,573,2,266
301,66,573,2,266,68
66,573,2,266,68,1
573,2,266,68,1,428
2,266,68,1,428,429
266,68,1,428,429,24
68,1,428,429,24,29
1,428,429,24,29,2282
428,429,24,29,2282,31
429,24,29,2282,31,2283
24,29,2282,31,2283,30
29,2282,31,2283,30,1346
2282,31,2283,30,1346,25
31,2283,30,1346,25,140
2283,30,1346,25,140,84
30,1346,25,140,84,1324
1346,25,140,84,1324,12
25,140,84,1324,12,9
140,84,1324,12,9,141
84,1324,12,9,141,1281
1324,12,9,141,1281,6
12,9,141,1281,6,177
9,141,1281,6,177,142
141,1281,6,177,142,13
1281,6,177,142,13,33
6,177,142,13,33,366
177,142,13,33,366,177
142,13,33,366,177,474
13,33,366,177,474,4
33,366,177,474,4,3
366,177,474,4,3,2284
177,474,4,3,2284,17
474,4,3,2284,17,10
4,3,2284,17,10,1276
3,2284,17,10,1276,13
2284,17,10,1276,13,105
17,10,1276,13,105,13
10,1276,13,105,13,73
1276,13,105,13,73,105
13,105,13,73,105,4
105,13,73,105,4,10
13,73,105,4,10,250
73,105,4,10,250,685
105,4,10,250,685,5
4,10,250,685,5,685
10,250,685,5,685,9
250,685,5,685,9,215
685,5,685,9,215,131
5,685,9,215,131,617
685,9,215,131,617,158
9,215,131,617,158,3
215,131,617,158,3,14
131,617,158,3,14,454
617,158,3,14,454,34
158,3,14,454,34,8
3,14,454,34,8,9
14,454,34,8,9,142
454,34,8,9,142,5
34,8,9,142,5,26
8,9,142,5,26,139
9,142,5,26,139,6
142,5,26,139,6,62
5,26,139,6,62,3
26,139,6,62,3,212
139,6,62,3,212,1247
6,62,3,212,1247,9
62,3,212,1247,9,107
3,212,1247,9,107,84
212,1247,9,107,84,1118
1247,9,107,84,1118,16
9,107,84,1118,16,952
107,84,1118,16,952,483
84,1118,16,952,483,720
1118,16,952,483,720,147
16,952,483,720,147,5
952,483,720,147,5,37
483,720,147,5,37,88
720,147,5,37,88,61
147,5,37,88,61,276
5,37,88,61,276,320
37,88,61,276,320,26
88,61,276,320,26,44
61,276,320,26,44,2285
276,320,26,44,2285,3
320,26,44,2285,3,14
26,44,2285,3,14,2
44,2285,3,14,2,2286
2285,3,14,2,2286,1
3,14,2,2286,1,2287
14,2,2286,1,2287,2288
2,2286,1,2287,2288,2289
2286,1,2287,2288,2289,879
1,2287,2288,2289,879,17
2287,2288,2289,879,17,877
2288,2289,879,17,877,1048
2289,879,17,877,1048,1
879,17,877,1048,1,122
17,877,1048,1,122,214
877,1048,1,122,214,10
1048,1,122,214,10,168
1,122,214,10,168,11
122,214,10,168,11,87
214,10,168,11,87,296
10,168,11,87,296,5
168,11,87,296,5,449
11,87,296,5,449,1095
87,296,5,449,1095,3
296,5,449,1095,3,2290
5,449,1095,3,2290,563
449,1095,3,2290,563,1
1095,3,2290,563,1,89
3,2290,563,1,89,3
2290,563,1,89,3,2291
563,1,89,3,2291,950
1,89,3,2291,950,277
89,3,2291,950,277,326
3,2291,950,277,326,15
2291,950,277,326,15,338
950,277,326,15,338,8
277,326,15,338,8,1
326,15,338,8,1,545
15,338,8,1,545,3
338,8,1,545,3,7
8,1,545,3,7,103
1,545,3,7,103,6
545,3,7,103,6,953
3,7,103,6,953,30
7,103,6,953,30,1
103,6,953,30,1,2292
6,953,30,1,2292,15
953,30,1,2292,15,1
30,1,2292,15,1,243
1,2292,15,1,243,8
2292,15,1,243,8,210
15,1,243,8,210,180
1,243,8,210,180,5
243,8,210,180,5,78
8,210,180,5,78,1
210,180,5,78,1,179
180,5,78,1,179,30
5,78,1,179,30,308
78,1,179,30,308,225
1,179,30,308,225,107
179,30,308,225,107,9
30,308,225,107,9,473
308,225,107,9,473,2293
225,107,9,473,2293,18
107,9,473,2293,18,3
9,473,2293,18,3,636
473,2293,18,3,636,608
2293,18,3,636,608,1
18,3,636,608,1,253
3,636,608,1,253,421
636,608,1,253,421,265
608,1,253,421,265,1
1,253,421,265,1,204
253,421,265,1,204,109
421,265,1,204,109,13
265,1,204,109,13,2294
1,204,109,13,2294,4
204,109,13,2294,4,10
109,13,2294,4,10,506
13,2294,4,10,506,43
2294,4,10,506,43,1
4,10,506,43,1,399
10,506,43,1,399,61
506,43,1,399,61,1347
43,1,399,61,1347,15
1,399,61,1347,15,95
399,61,1347,15,95,280
61,1347,15,95,280,5
1347,15,95,280,5,954
15,95,280,5,954,15
95,280,5,954,15,1
280,5,954,15,1,936
5,954,15,1,936,13
954,15,1,936,13,95
15,1,936,13,95,2295
1,936,13,95,2295,545
936,13,95,2295,545,543
13,95,2295,545,543,15
95,2295,545,543,15,538
2295,545,543,15,538,5
545,543,15,538,5,6
543,15,538,5,6,9
15,538,5,6,9,692
538,5,6,9,692,10
5,6,9,692,10,782
6,9,692,10,782,16
9,692,10,782,16,1
692,10,782,16,1,280
10,782,16,1,280,954
782,16,1,280,954,95
16,1,280,954,95,14
1,280,954,95,14,39
280,954,95,14,39,9
954,95,14,39,9,2296
95,14,39,9,2296,164
14,39,9,2296,164,24
39,9,2296,164,24,29
9,2296,164,24,29,14
2296,164,24,29,14,39
164,24,29,14,39,1339
24,29,14,39,1339,17
29,14,39,1339,17,1
14,39,1339,17,1,1341
39,1339,17,1,1341,8
1339,17,1,1341,8,1
17,1,1341,8,1,204
1,1341,8,1,204,109
1341,8,1,204,109,12
8,1,204,109,12,2
1,204,109,12,2,1059
204,109,12,2,1059,529
109,12,2,1059,529,1348
12,2,1059,529,1348,1349
2,1059,529,1348,1349,320
1059,529,1348,1349,320,16
529,1348,1349,320,16,10
1348,1349,320,16,10,44
1349,320,16,10,44,93
320,16,10,44,93,401
16,10,44,93,401,51
10,44,93,401,51,61
44,93,401,51,61,39
93,401,51,61,39,202
401,51,61,39,202,6
51,61,39,202,6,93
61,39,202,6,93,3
39,202,6,93,3,343
202,6,93,3,343,17
6,93,3,343,17,10
93,3,343,17,10,30
3,343,17,10,30,56
343,17,10,30,56,311
17,10,30,56,311,92
10,30,56,311,92,1237
30,56,311,92,1237,5
56,311,92,1237,5,80
311,92,1237,5,80,174
92,1237,5,80,174,21
1237,5,80,174,21,6
5,80,174,21,6,105
80,174,21,6,105,5
174,21,6,105,5,276
21,6,105,5,276,2
6,105,5,276,2,917
105,5,276,2,917,8
5,276,2,917,8,354
276,2,917,8,354,10
2,917,8,354,10,1266
917,8,354,10,1266,2297
8,354,10,1266,2297,87
354,10,1266,2297,87,43
10,1266,2297,87,43,1
1266,2297,87,43,1,222
2297,87,43,1,222,5
87,43,1,222,5,68
43,1,222,5,68,1
1,222,5,68,1,88
222,5,68,1,88,3
5,68,1,88,3,66
68,1,88,3,66,38
1,88,3,66,38,1
88,3,66,38,1,336
3,66,38,1,336,14
66,38,1,336,14,384
38,1,336,14,384,127
1,336,14,384,127,43
336,14,384,127,43,24
14,384,127,43,24,278
384,127,43,24,278,2298
127,43,24,278,2298,10
43,24,278,2298,10,45
24,278,2298,10,45,97
278,2298,10,45,97,416
2298,10,45,97,416,179
10,45,97,416,179,714
45,97,416,179,714,12
97,416,179,714,12,246
416,179,714,12,246,943
179,714,12,246,943,79
714,12,246,943,79,213
12,246,943,79,213,187
246,943,79,213,187,3
943,79,213,187,3,424
79,213,187,3,424,23
213,187,3,424,23,24
187,3,424,23,24,29
3,424,23,24,29,7
424,23,24,29,7,2299
23,24,29,7,2299,1
24,29,7,2299,1,179
29,7,2299,1,179,43
7,2299,1,179,43,2300
2299,1,179,43,2300,111
1,179,43,2300,111,9
179,43,2300,111,9,86
43,2300,111,9,86,24
2300,111,9,86,24,29
111,9,86,24,29,44
9,86,24,29,44,105
86,24,29,44,105,6
24,29,44,105,6,261
29,44,105,6,261,16
44,105,6,261,16,96
105,6,261,16,96,3
6,261,16,96,3,955
261,16,96,3,955,17
16,96,3,955,17,388
96,3,955,17,388,5
3,955,17,388,5,2301
955,17,388,5,2301,31
17,388,5,2301,31,1
388,5,2301,31,1,336
5,2301,31,1,336,935
2301,31,1,336,935,956
31,1,336,935,956,4
1,336,935,956,4,3
336,935,956,4,3,2302
935,956,4,3,2302,6
956,4,3,2302,6,48
4,3,2302,6,48,50
3,2302,6,48,50,124
2302,6,48,50,124,2
6,48,50,124,2,2303
48,50,124,2,2303,8
50,124,2,2303,8,1350
124,2,2303,8,1350,721
2,2303,8,1350,721,26
2303,8,1350,721,26,220
8,1350,721,26,220,1351
1350,721,26,220,1351,36
721,26,220,1351,36,2304
26,220,1351,36,2304,73
220,1351,36,2304,73,666
1351,36,2304,73,666,31
36,2304,73,666,31,4
2304,73,666,31,4,256
73,666,31,4,256,54
666,31,4,256,54,320
31,4,256,54,320,2305
4,256,54,320,2305,261
256,54,320,2305,261,29
54,320,2305,261,29,4
320,2305,261,29,4,325
2305,261,29,4,325,314
261,29,4,325,314,891
29,4,325,314,891,2306
4,325,314,891,2306,261
325,314,891,2306,261,12
314,891,2306,261,12,258
891,2306,261,12,258,2307
2306,261,12,258,2307,50
261,12,258,2307,50,219
12,258,2307,50,219,54
258,2307,50,219,54,46
2307,50,219,54,46,20
50,219,54,46,20,5
219,54,46,20,5,83
54,46,20,5,83,4
46,20,5,83,4,19
20,5,83,4,19,24
5,83,4,19,24,29
83,4,19,24,29,202
4,19,24,29,202,6
19,24,29,202,6,1352
24,29,202,6,1352,12
29,202,6,1352,12,2
202,6,1352,12,2,2308
6,1352,12,2,2308,25
1352,12,2,2308,25,1
12,2,2308,25,1,1353
2,2308,25,1,1353,8
2308,25,1,1353,8,2309
25,1,1353,8,2309,48
1,1353,8,2309,48,50
1353,8,2309,48,50,14
8,2309,48,50,14,73
2309,48,50,14,73,722
48,50,14,73,722,21
50,14,73,722,21,15
14,73,722,21,15,2310
73,722,21,15,2310,58
722,21,15,2310,58,841
21,15,2310,58,841,173
15,2310,58,841,173,643
2310,58,841,173,643,179
58,841,173,643,179,384
841,173,643,179,384,30
173,643,179,384,30,10
643,179,384,30,10,18
179,384,30,10,18,26
384,30,10,18,26,82
30,10,18,26,82,105
10,18,26,82,105,124
18,26,82,105,124,1
26,82,105,124,1,336
82,105,124,1,336,935
105,124,1,336,935,26
124,1,336,935,26,14
1,336,935,26,14,39
336,935,26,14,39,2311
935,26,14,39,2311,195
26,14,39,2311,195,1
14,39,2311,195,1,109
39,2311,195,1,109,2312
2311,195,1,109,2312,124
195,1,109,2312,124,1
1,109,2312,124,1,2313
109,2312,124,1,2313,5
2312,124,1,2313,5,2
124,1,2313,5,2,231
1,2313,5,2,231,91
2313,5,2,231,91,1337
5,2,231,91,1337,124
2,231,91,1337,124,1
231,91,1337,124,1,240
91,1337,124,1,240,262
1337,124,1,240,262,12
124,1,240,262,12,1
1,240,262,12,1,950
240,262,12,1,950,1083
262,12,1,950,1083,24
12,1,950,1083,24,29
1,950,1083,24,29,955
950,1083,24,29,955,17
1083,24,29,955,17,388
24,29,955,17,388,147
29,955,17,388,147,216
955,17,388,147,216,1288
17,388,147,216,1288,28
388,147,216,1288,28,1
147,216,1288,28,1,179
216,1288,28,1,179,3
1288,28,1,179,3,66
28,1,179,3,66,34
1,179,3,66,34,2
179,3,66,34,2,2314
3,66,34,2,2314,5
66,34,2,2314,5,1350
34,2,2314,5,1350,5
2,2314,5,1350,5,1354
2314,5,1350,5,1354,31
5,1350,5,1354,31,1
1350,5,1354,31,1,2315
5,1354,31,1,2315,102
1354,31,1,2315,102,1
31,1,2315,102,1,204
1,2315,102,1,204,5
2315,102,1,204,5,38
102,1,204,5,38,575
1,204,5,38,575,57
204,5,38,575,57,58
5,38,575,57,58,40
38,575,57,58,40,45
575,57,58,40,45,105
57,58,40,45,105,34
58,40,45,105,34,3
40,45,105,34,3,1012
45,105,34,3,1012,2316
105,34,3,1012,2316,124
34,3,1012,2316,124,1
3,1012,2316,124,1,2317
1012,2316,124,1,2317,18
2316,124,1,2317,18,3
124,1,2317,18,3,2318
1,2317,18,3,2318,5
2317,18,3,2318,5,1355
18,3,2318,5,1355,17
3,2318,5,1355,17,240
2318,5,1355,17,240,2319
5,1355,17,240,2319,15
1355,17,240,2319,15,1257
17,240,2319,15,1257,115
240,2319,15,1257,115,424
2319,15,1257,115,424,6
15,1257,115,424,6,78
1257,115,424,6,78,34
115,424,6,78,34,8
424,6,78,34,8,141
6,78,34,8,141,1356
78,34,8,141,1356,225
34,8,141,1356,225,179
8,141,1356,225,179,6
141,1356,225,179,6,10
1356,225,179,6,10,197
225,179,6,10,197,74
179,6,10,197,74,118
6,10,197,74,118,43
10,197,74,118,43,1
197,74,118,43,1,94
74,118,43,1,94,673
118,43,1,94,673,31
43,1,94,673,31,5
1,94,673,31,5,870
94,673,31,5,870,156
673,31,5,870,156,509
31,5,870,156,509,8
5,870,156,509,8,1
870,156,509,8,1,176
156,509,8,1,176,1105
509,8,1,176,1105,1210
8,1,176,1105,1210,16
1,176,1105,1210,16,74
176,1105,1210,16,74,67
1105,1210,16,74,67,1345
1210,16,74,67,1345,2320
16,74,67,1345,2320,14
74,67,1345,2320,14,1314
67,1345,2320,14,1314,48
1345,2320,14,1314,48,50
2320,14,1314,48,50,124
14,1314,48,50,124,1
1314,48,50,124,1,323
48,50,124,1,323,131
50,124,1,323,131,262
124,1,323,131,262,190
1,323,131,262,190,24
323,131,262,190,24,29
131,262,190,24,29,99
262,190,24,29,99,717
190,24,29,99,717,456
24,29,99,717,456,1038
29,99,717,456,1038,6
99,717,456,1038,6,1
717,456,1038,6,1,1357
456,1038,6,1,1357,769
1038,6,1,1357,769,5
6,1,1357,769,5,1
1,1357,769,5,1,2321
1357,769,5,1,2321,202
769,5,1,2321,202,6
5,1,2321,202,6,271
1,2321,202,6,271,617
2321,202,6,271,617,6
202,6,271,617,6,1251
6,271,617,6,1251,6
271,617,6,1251,6,48
617,6,1251,6,48,50
6,1251,6,48,50,2322
1251,6,48,50,2322,1
6,48,50,2322,1,179
48,50,2322,1,179,12
50,2322,1,179,12,72
2322,1,179,12,72,1284
1,179,12,72,1284,2323
179,12,72,1284,2323,957
12,72,1284,2323,957,15
72,1284,2323,957,15,2324
1284,2323,957,15,2324,689
2323,957,15,2324,689,6
957,15,2324,689,6,1143
15,2324,689,6,1143,6
2324,689,6,1143,6,20
689,6,1143,6,20,37
6,1143,6,20,37,2325
1143,6,20,37,2325,4
6,20,37,2325,4,22
20,37,2325,4,22,193
37,2325,4,22,193,10
2325,4,22,193,10,12
4,22,193,10,12,1358
22,193,10,12,1358,15
193,10,12,1358,15,2326
10,12,1358,15,2326,214
12,1358,15,2326,214,24
1358,15,2326,214,24,29
15,2326,214,24,29,138
2326,214,24,29,138,63
214,24,29,138,63,17
24,29,138,63,17,1
29,138,63,17,1,713
138,63,17,1,713,422
63,17,1,713,422,108
17,1,713,422,108,1239
1,713,422,108,1239,5
713,422,108,1239,5,327
422,108,1239,5,327,1317
108,1239,5,327,1317,23
1239,5,327,1317,23,349
5,327,1317,23,349,294
327,1317,23,349,294,1357
1317,23,349,294,1357,15
23,349,294,1357,15,2327
349,294,1357,15,2327,4
294,1357,15,2327,4,3
1357,15,2327,4,3,695
15,2327,4,3,695,36
2327,4,3,695,36,1359
4,3,695,36,1359,18
3,695,36,1359,18,3
695,36,1359,18,3,2328
36,1359,18,3,2328,2329
1359,18,3,2328,2329,15
18,3,2328,2329,15,9
3,2328,2329,15,9,2330
2328,2329,15,9,2330,294
2329,15,9,2330,294,2331
15,9,2330,294,2331,179
9,2330,294,2331,179,289
2330,294,2331,179,289,187
294,2331,179,289,187,95
2331,179,289,187,95,100
179,289,187,95,100,2332
289,187,95,100,2332,63
187,95,100,2332,63,1
95,100,2332,63,1,222
100,2332,63,1,222,1246
2332,63,1,222,1246,18
63,1,222,1246,18,3
1,222,1246,18,3,400
222,1246,18,3,400,5
1246,18,3,400,5,610
18,3,400,5,610,21
3,400,5,610,21,632
400,5,610,21,632,15
5,610,21,632,15,1
610,21,632,15,1,38
21,632,15,1,38,8
632,15,1,38,8,1
15,1,38,8,1,101
1,38,8,1,101,122
38,8,1,101,122,192
8,1,101,122,192,570
